from_state_id,to_state_id,transitions,traces,conditional_probability
rsrp=-94|rsrq=-17|snr=4,rsrp=-94|rsrq=-17|snr=4,2,1,0.666666666667
rsrp=-95|rsrq=-11|snr=1,rsrp=-95|rsrq=-11|snr=1,2,1,0.5
rsrp=-95|rsrq=-13|snr=3,rsrp=-95|rsrq=-13|snr=3,2,1,0.5
rsrp=-95|rsrq=-16|snr=-3,rsrp=-95|rsrq=-16|snr=-3,2,2,0.666666666667
rsrp=-95|rsrq=-16|snr=5,rsrp=-95|rsrq=-16|snr=5,2,1,0.5
rsrp=-96|rsrq=-10|snr=6,rsrp=-96|rsrq=-10|snr=6,2,2,0.5
rsrp=-96|rsrq=-13|snr=4,rsrp=-96|rsrq=-13|snr=4,2,2,0.5
rsrp=-96|rsrq=-14|snr=0,rsrp=-96|rsrq=-14|snr=0,2,2,0.5
rsrp=-96|rsrq=-15|snr=6,rsrp=-96|rsrq=-15|snr=6,2,2,0.5
rsrp=-96|rsrq=-16|snr=0,rsrp=-96|rsrq=-16|snr=0,2,2,0.5
rsrp=-96|rsrq=-16|snr=7,rsrp=-97|rsrq=-16|snr=7,2,1,0.666666666667
rsrp=-96|rsrq=-16|snr=8,rsrp=-96|rsrq=-16|snr=8,2,2,0.5
rsrp=-96|rsrq=-17|snr=4,rsrp=-96|rsrq=-17|snr=4,2,2,0.5
rsrp=-96|rsrq=-17|snr=6,rsrp=-96|rsrq=-17|snr=6,2,1,0.5
rsrp=-97|rsrq=-13|snr=-2,rsrp=-97|rsrq=-13|snr=-2,2,1,0.666666666667
rsrp=-97|rsrq=-13|snr=5,rsrp=-97|rsrq=-13|snr=5,2,2,0.5
rsrp=-97|rsrq=-14|snr=1,rsrp=-97|rsrq=-14|snr=1,2,1,0.5
rsrp=-97|rsrq=-14|snr=8,rsrp=-97|rsrq=-14|snr=8,2,2,0.5
